file: LJGP, epsilon: 0.1, r0: 1.01
# Creating pair table LJGP with 301 points from 0.01 to 3.01

LJGP
N 301 R 0.01 3.01 FPRIME  1.56002001837493e+30  -0.0124354487576205   

     161  1.61                  -0.111550687502915     -0.403754962929773    
     162  1.62                  -0.107595493752508     -0.387410298658533    
     163  1.63                  -0.103800017987602     -0.371804789700985    
     164  1.64                  -0.100157061445009     -0.356900318382734    
     165  1.65                  -0.0966597937665499    -0.342661278656045    
     166  1.66                  -0.0933017291130515    -0.329054335095803    
     167  1.67                  -0.0900767045413513    -0.316048210850215    
     168  1.68                  -0.0869788603686915    -0.303613501730434    
     169  1.69                  -0.0840026222775801    -0.291722513547623    
     170  1.7                   -0.081142684942895     -0.280349119865666    
     171  1.71                  -0.0783939969906257    -0.269468637491207    
     172  1.72                  -0.0757517471233953    -0.259057717236314    
     173  1.73                  -0.0732113512713433    -0.249094247735661    
     174  1.74                  -0.0707684406478344    -0.239557270359324    
     175  1.75                  -0.0684188506077581    -0.230426903518864    
     176  1.76                  -0.0661586102219753    -0.221684274908009    
     177  1.77                  -0.0639839324949175    -0.213311460443289    
     178  1.78                  -0.0618912051636644    -0.205291428870743    
     179  1.79                  -0.0598769820262653    -0.197607991180849    
     180  1.8                   -0.0579379747548702    -0.190245754125469    
     181  1.81                  -0.0560710451556355    -0.183190077258905    
     182  1.82                  -0.0542731978426011    -0.176427033032362    
     183  1.83                  -0.0525415732969806    -0.169943369559377    
     184  1.84                  -0.0508734412867623    -0.16372647574163     
     185  1.85                  -0.049266194624325     -0.157764348502445    
     186  1.86                  -0.0477173432420564    -0.152045561921468    
     187  1.87                  -0.0462245085678403    -0.146559238100543    
     188  1.88                  -0.0447854181838284    -0.141295019619513    
     189  1.89                  -0.0433979007532068    -0.13624304346309     
     190  1.9                   -0.0420598812007681    -0.131393916317423    
     191  1.91                  -0.0407693761340388    -0.126738691148552    
     192  1.92                  -0.0395244894925391    -0.122268844985532    
     193  1.93                  -0.0383234084134782    -0.117976257839292    
     194  1.94                  -0.0371643993028439    -0.113853192694826    
     195  1.95                  -0.0360458041014449    -0.109892276519565    
     196  1.96                  -0.0349660367360097    -0.106086482235029    
     197  1.97                  -0.0339235797459596    -0.102429111602388    
     198  1.98                  -0.032916981076951     -0.098913778975584    
     199  1.99                  -0.031944851032732     -0.0955343958782597   
     200  2                     -0.031005859377284     -0.0922851563630589   
     201  2.01                  -0.0300987325796237    -0.0891605231139713   
     202  2.02                  -0.0292222511940222    -0.0861552142543233   
     203  2.03                  -0.0283752473687656    -0.0832641908248202   
     204  2.04                  -0.0275566024769267    -0.080482644897748    
